cust_key,customer_id,age,gender,tenure_months,credit_score,num_products,is_churned,churn_month,clv_ltv,avg_monthly_balance,avg_ticket_res_time_hrs,total_tickets,high_severity_tickets,offers_received,offers_accepted,offer_acceptance_rate,dw_start_date,dw_end_date,is_current,geography
419,15576602,38,Male,36,809,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
421,15576623,31,Male,60,584,1,0,NULL,0.0,0.0,14.78,3,1,0,0,NULL,2024-12-31,9999-12-31,1,France
425,15576680,29,Male,48,736,3,0,NULL,0.0,0.0,-15.635000000000002,9,2,2,2,1.0,2024-12-31,9999-12-31,1,France
429,15576723,37,Female,84,740,3,0,NULL,0.0,0.0,1.8,4,1,1,1,1.0,2024-12-31,9999-12-31,1,France
430,15576745,48,Male,24,769,3,0,NULL,4634.29,96547.71666666667,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
432,15576774,38,Female,84,729,2,0,NULL,0.0,0.0,NULL,1,1,1,0,0.0,2024-12-31,9999-12-31,1,France
434,15576928,23,Female,24,573,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
436,15576945,29,Male,0,582,1,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
442,15577170,60,Male,60,532,2,0,NULL,9206.72,76722.70208333334,-2.3449999999999998,5,1,4,1,0.25,2024-12-31,9999-12-31,1,France
443,15577178,45,Male,60,511,1,1,2024-06,7938.49,66154.07666666665,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
445,15577313,44,Male,36,619,2,1,2024-01,8472.18,117669.17615384616,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
447,15577398,30,Male,72,850,2,0,NULL,12528.89,87006.20291666668,2.93,1,1,2,0,0.0,2024-12-31,9999-12-31,1,France
448,15577402,31,Male,108,593,1,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
450,15577478,72,Female,36,714,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
455,15577657,41,Male,96,732,2,0,NULL,0.0,0.0,-8.62,2,1,0,0,NULL,2024-12-31,9999-12-31,1,France
456,15577683,29,Female,48,539,2,0,NULL,0.0,0.0,7.343333333333334,12,3,5,0,0.0,2024-12-31,9999-12-31,1,France
457,15577695,41,Male,24,678,1,0,NULL,7011.24,146067.5216666667,NULL,2,0,5,2,0.4,2024-12-31,9999-12-31,1,France
458,15577700,37,Male,120,749,3,0,NULL,43886.55,182860.63250000004,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
463,15577905,34,Male,96,660,3,0,NULL,20174.78,105076.99875000001,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
464,15577913,32,Female,96,651,1,0,NULL,27651.73,144019.42333333337,-3.23,2,0,1,0,0.0,2024-12-31,9999-12-31,1,France
465,15577970,34,Male,60,489,1,0,NULL,0.0,0.0,-15.65,2,0,3,0,0.0,2024-12-31,9999-12-31,1,France
466,15577985,34,Female,60,574,2,0,NULL,13192.38,109936.49666666666,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
467,15577988,35,Female,12,614,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
468,15577999,62,Female,12,850,1,1,2024-02,3044.87,126869.47857142855,NULL,1,1,5,0,0.0,2024-12-31,9999-12-31,1,France
469,15578006,85,Female,120,787,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
472,15578096,26,Male,84,537,1,0,NULL,17270.22,102798.94874999998,NULL,6,3,3,0,0.0,2024-12-31,9999-12-31,1,France
473,15578098,31,Male,96,600,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
477,15578211,23,Male,72,777,2,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
478,15578238,47,Male,84,727,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
479,15578251,37,Male,24,644,3,0,NULL,8778.17,182878.5183333333,-1.02,1,1,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,France
481,15578307,33,Female,72,512,2,0,NULL,17401.68,120845.01874999997,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,France
484,15578375,39,Male,72,628,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
485,15578435,40,Male,96,640,1,0,NULL,21185.91,110343.26999999997,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
487,15578515,38,Female,36,659,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
492,15578722,39,Male,48,689,2,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
493,15578738,32,Male,84,609,1,0,NULL,11955.84,71165.72416666668,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
497,15578787,52,Female,48,641,1,1,2024-07,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
499,15578799,58,Female,120,625,2,1,2024-03,13535.87,56399.458,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
501,15578825,29,Female,0,734,1,0,NULL,0.0,135673.96333333335,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
504,15578866,43,Female,24,676,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
507,15578977,34,Male,108,786,3,0,NULL,0.0,0.0,15.53,10,4,2,0,0.0,2024-12-31,9999-12-31,1,France
509,15579040,46,Female,120,556,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
510,15579062,32,Male,108,707,1,0,NULL,0.0,0.0,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,France
513,15579112,47,Male,24,598,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
515,15579131,25,Male,84,835,3,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
516,15579166,30,Female,84,619,1,0,NULL,11623.36,69186.6725,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
517,15579183,64,Male,12,586,2,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
518,15579189,42,Female,60,690,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
519,15579207,37,Male,36,545,1,0,NULL,6607.11,91765.46,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
520,15579208,48,Female,72,550,2,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
521,15579212,57,Male,72,638,2,1,2024-03,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
523,15579262,41,Male,108,497,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
524,15579287,35,Male,48,581,3,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
529,15579526,42,Male,12,551,1,0,NULL,1225.67,51069.548749999994,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
534,15579616,42,Female,96,683,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
535,15579617,51,Female,36,489,2,1,2024-05,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
536,15579647,42,Male,0,682,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
537,15579706,46,Female,60,611,1,1,2024-08,0.0,0.0,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
538,15579714,29,Female,84,542,1,0,NULL,0.0,0.0,-6.415,2,1,0,0,NULL,2024-12-31,9999-12-31,1,France
539,15579777,41,Male,36,850,2,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
541,15579787,39,Male,48,686,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
544,15579826,66,Female,108,439,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
545,15579891,52,Male,48,714,1,0,NULL,9545.74,99434.81250000001,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
548,15579915,29,Male,48,707,3,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
549,15579969,32,Female,108,683,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
550,15579994,23,Male,96,616,1,0,NULL,14142.64,73659.56916666667,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
555,15580146,31,Male,108,738,1,0,NULL,17890.67,82827.19458333334,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
559,15580213,43,Female,24,585,2,0,NULL,0.0,0.0,-9.825,7,5,2,0,0.0,2024-12-31,9999-12-31,1,France
560,15580227,33,Male,72,803,2,0,NULL,0.0,0.0,-2.425,8,5,0,0,NULL,2024-12-31,9999-12-31,1,France
561,15580249,45,Male,0,502,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
562,15580252,44,Male,48,748,1,0,NULL,10657.84,111019.20791666665,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
566,15580493,33,Male,12,469,1,0,NULL,3061.91,127579.48708333336,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
567,15580560,73,Female,12,769,1,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
568,15580579,40,Female,12,490,1,1,2024-05,0.0,0.0,0.38,3,2,1,1,1.0,2024-12-31,9999-12-31,1,France
570,15580629,31,Male,72,604,1,0,NULL,19644.9,136422.88458333336,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
571,15580682,40,Female,48,652,2,0,NULL,7549.34,78638.95,-1.2,9,4,2,0,0.0,2024-12-31,9999-12-31,1,France
572,15580684,29,Female,60,706,1,0,NULL,13544.28,112869.02375000001,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
573,15580701,33,Male,36,712,1,1,2024-03,11540.28,160281.606,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
574,15580719,23,Female,120,697,3,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
575,15580805,27,Male,120,655,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
578,15580912,32,Male,60,748,2,0,NULL,18816.62,156805.18875000003,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
581,15580953,30,Male,48,544,1,0,NULL,7005.48,72973.73875000002,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
583,15580988,29,Male,96,842,2,0,NULL,0.0,0.0,NULL,0,0,5,3,0.6,2024-12-31,9999-12-31,1,France
586,15581102,22,Female,96,554,3,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
587,15581115,39,Female,108,603,1,0,NULL,16457.26,76191.01,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
588,15581197,51,Female,36,762,2,0,NULL,7193.42,99908.54291666667,NULL,1,0,2,0,0.0,2024-12-31,9999-12-31,1,France
594,15581282,39,Female,72,651,2,0,NULL,0.0,0.0,NULL,2,2,4,0,0.0,2024-12-31,9999-12-31,1,France
595,15581286,40,Female,108,734,1,0,NULL,39537.7,183044.92500000002,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
602,15581479,30,Male,12,523,1,0,NULL,1996.75,83197.79916666668,-7.63,3,1,2,0,0.0,2024-12-31,9999-12-31,1,France
603,15581505,35,Male,60,641,2,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
605,15581526,41,Male,12,574,2,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
609,15581620,28,Male,24,597,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
610,15581626,54,Male,96,664,1,1,2024-05,0.0,0.0,-11.8,1,0,0,0,NULL,2024-12-31,9999-12-31,1,France
611,15581654,32,Male,84,798,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
613,15581733,28,Female,48,781,3,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
617,15581840,33,Male,96,626,2,0,NULL,0.0,0.0,NULL,0,0,2,1,0.5,2024-12-31,9999-12-31,1,France
619,15581893,43,Male,12,747,1,1,2024-02,3058.3,127429.28857142861,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
620,15581968,33,Female,12,745,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
623,15582066,21,Male,48,561,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
626,15582129,62,Male,12,517,4,1,2024-05,1092.63,45526.18411764706,NULL,1,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
628,15582154,45,Female,60,670,1,0,NULL,5739.06,47825.48708333332,-6.755,4,4,4,0,0.0,2024-12-31,9999-12-31,1,France
630,15582180,29,Male,108,561,1,0,NULL,25925.97,120027.62041666666,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
632,15582259,37,Female,84,567,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
633,15582276,34,Male,60,638,1,0,NULL,16086.55,134054.58875000002,5.63,5,1,5,1,0.2,2024-12-31,9999-12-31,1,France
634,15582325,52,Male,24,524,1,1,2024-04,4184.9,87185.41124999999,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
635,15582335,40,Female,108,556,1,0,NULL,27873.14,129042.31666666667,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
637,15582492,29,Female,24,535,1,0,NULL,5319.77,110828.46,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
638,15582519,47,Male,72,479,1,1,2024-08,17471.84,121332.2375,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
640,15582616,38,Female,48,520,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
642,15582741,35,Female,60,693,1,1,2024-06,14971.71,124764.23944444445,NULL,3,2,0,0,NULL,2024-12-31,9999-12-31,1,France
645,15582841,29,Male,96,600,3,0,NULL,0.0,0.0,NULL,1,0,4,0,0.0,2024-12-31,9999-12-31,1,France
646,15582847,26,Male,0,662,2,0,NULL,0.0,0.0,NULL,2,1,0,0,NULL,2024-12-31,9999-12-31,1,France
647,15582849,51,Female,12,757,1,1,2024-04,0.0,0.0,-2.4866666666666664,4,1,1,0,0.0,2024-12-31,9999-12-31,1,France
648,15582892,46,Male,24,601,2,1,2024-07,4795.54,99907.05052631577,-6.83,2,0,3,0,0.0,2024-12-31,9999-12-31,1,France
649,15582903,39,Male,84,643,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
650,15582910,38,Male,48,514,1,1,2024-08,10861.7,113142.7585,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
652,15582951,25,Female,96,696,1,0,NULL,24123.56,125643.54333333332,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
653,15582960,33,Female,60,473,2,0,NULL,15513.57,129279.7745833333,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
654,15583026,38,Female,0,535,2,0,NULL,0.0,137010.17833333337,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
655,15583033,20,Female,48,640,2,0,NULL,0.0,0.0,3.5250000000000004,2,2,4,0,0.0,2024-12-31,9999-12-31,1,France
657,15583067,36,Female,48,687,1,0,NULL,9065.1,94428.07875,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
661,15583137,48,Female,84,637,3,1,2024-07,22300.38,132740.35052631577,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
662,15583138,42,Male,24,739,2,0,NULL,6591.75,137328.03541666665,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
663,15583212,43,Female,60,600,1,0,NULL,15868.51,132237.60708333334,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
666,15583303,29,Female,24,593,1,0,NULL,7172.4,149424.9575,NULL,2,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
668,15583364,32,Female,72,476,1,0,NULL,16460.27,114307.39916666666,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
673,15583462,28,Male,60,695,3,0,NULL,21189.57,176579.75333333333,NULL,1,0,4,2,0.5,2024-12-31,9999-12-31,1,France
674,15583480,36,Female,48,807,3,0,NULL,0.0,0.0,NULL,1,1,4,0,0.0,2024-12-31,9999-12-31,1,France
675,15583499,32,Male,108,510,2,0,NULL,22659.43,104904.76041666669,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
678,15583576,30,Male,24,671,1,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
680,15583595,28,Female,96,461,1,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
682,15583668,42,Female,24,726,1,0,NULL,5299.47,110405.59875,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
688,15583725,48,Male,12,682,1,0,NULL,3328.17,138673.9179166667,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
694,15583849,40,Male,36,408,3,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
704,15584190,36,Male,84,704,2,0,NULL,20323.26,120971.76749999997,-0.02666666666666691,5,3,3,0,0.0,2024-12-31,9999-12-31,1,France
706,15584271,59,Male,60,633,2,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
707,15584288,33,Female,72,629,2,0,NULL,0.0,0.0,-5.9,2,1,4,1,0.25,2024-12-31,9999-12-31,1,France
708,15584320,39,Female,36,686,1,0,NULL,7966.34,110643.56,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
709,15584338,40,Female,0,714,3,0,NULL,0.0,0.0,NULL,0,0,5,0,0.0,2024-12-31,9999-12-31,1,France
710,15584363,30,Male,0,824,1,0,NULL,0.0,130706.77041666664,-14.57,3,2,3,0,0.0,2024-12-31,9999-12-31,1,France
711,15584364,48,Male,48,652,2,1,2024-04,5663.85,58998.394375,NULL,0,0,1,1,1.0,2024-12-31,9999-12-31,1,France
712,15584452,41,Male,72,667,1,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
714,15584462,34,Male,108,739,1,0,NULL,0.0,0.0,4.55,3,1,1,0,0.0,2024-12-31,9999-12-31,1,France
716,15584505,23,Female,60,580,2,0,NULL,13473.5,112279.19333333334,NULL,2,1,5,0,0.0,2024-12-31,9999-12-31,1,France
718,15584532,36,Female,84,709,2,1,2024-04,0.0,0.0,-5.15,4,0,4,0,0.0,2024-12-31,9999-12-31,1,France
720,15584545,40,Female,60,532,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
721,15584580,35,Male,72,443,1,0,NULL,22830.57,158545.61541666664,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
723,15584704,48,Male,120,519,1,0,NULL,16991.81,70799.21958333334,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
725,15584766,33,Male,36,557,1,0,NULL,3966.94,55096.41458333334,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
727,15584785,37,Male,24,660,1,0,NULL,4695.59,97824.86125000002,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
729,15584897,31,Female,36,639,1,0,NULL,7237.66,100523.05041666667,NULL,0,0,3,1,0.3333333333333333,2024-12-31,9999-12-31,1,France
730,15584899,35,Female,60,617,1,0,NULL,0.0,0.0,11.5,2,1,2,0,0.0,2024-12-31,9999-12-31,1,France
735,15585041,33,Male,84,511,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
736,15585047,28,Male,84,715,1,0,NULL,26514.91,157826.82416666666,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
737,15585066,43,Female,12,660,1,1,2024-07,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
743,15585198,41,Male,48,715,1,1,2024-08,8870.57,92401.812,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
744,15585215,31,Female,48,763,3,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
745,15585222,41,Male,96,515,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
747,15585249,42,Male,72,741,1,1,2024-03,15249.72,105900.84200000002,NULL,1,1,5,2,0.4,2024-12-31,9999-12-31,1,France
748,15585255,42,Male,108,577,1,0,NULL,0.0,0.0,12.88,1,1,4,0,0.0,2024-12-31,9999-12-31,1,France
750,15585280,36,Female,24,649,1,0,NULL,0.0,0.0,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
751,15585282,62,Male,12,755,3,0,NULL,3042.3,126762.70541666668,NULL,3,3,5,1,0.2,2024-12-31,9999-12-31,1,France
754,15585362,60,Female,72,749,1,1,2024-08,0.0,0.0,NULL,1,1,5,2,0.4,2024-12-31,9999-12-31,1,France
756,15585379,39,Male,24,704,1,0,NULL,5290.42,110217.10333333332,NULL,0,0,3,2,0.6666666666666666,2024-12-31,9999-12-31,1,France
758,15585427,26,Female,120,528,2,0,NULL,24483.37,102014.06166666665,NULL,2,0,1,0,0.0,2024-12-31,9999-12-31,1,France
760,15585455,28,Male,108,630,3,0,NULL,0.0,0.0,7.95,2,2,0,0,NULL,2024-12-31,9999-12-31,1,France
761,15585466,29,Male,120,552,3,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
762,15585490,34,Female,48,746,1,0,NULL,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
763,15585533,36,Male,72,679,1,0,NULL,20833.47,144676.85291666668,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
765,15585595,28,Female,12,774,2,0,NULL,1664.34,69347.31541666666,-1.6500000000000001,5,4,5,0,0.0,2024-12-31,9999-12-31,1,France
766,15585599,34,Female,96,530,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
770,15585777,38,Male,36,710,1,0,NULL,9516.29,132170.71708333332,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
771,15585823,31,Male,96,627,2,0,NULL,24717.03,128734.55208333331,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
773,15585839,37,Male,24,633,2,0,NULL,0.0,0.0,NULL,0,0,0,0,NULL,2024-12-31,9999-12-31,1,France
775,15585855,40,Male,12,679,1,0,NULL,0.0,0.0,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
776,15585865,38,Female,24,673,2,1,2024-07,8215.14,171148.71789473685,NULL,1,1,5,0,0.0,2024-12-31,9999-12-31,1,France
779,15585892,35,Female,96,639,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
784,15585985,48,Male,60,746,1,1,2024-07,19689.11,164075.94894736842,-1.27,2,1,2,0,0.0,2024-12-31,9999-12-31,1,France
787,15586069,30,Female,0,560,1,0,NULL,0.0,109208.33,NULL,0,0,3,0,0.0,2024-12-31,9999-12-31,1,France
791,15586183,35,Female,60,561,3,0,NULL,0.0,0.0,-3.37,4,3,3,0,0.0,2024-12-31,9999-12-31,1,France
792,15586236,31,Male,60,704,3,1,2024-06,16159.63,134663.59388888886,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
793,15586243,44,Male,96,667,1,0,NULL,23315.0,121432.29916666665,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
794,15586264,43,Male,24,572,1,1,2024-04,7006.87,145976.38749999998,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
795,15586300,66,Male,84,615,2,0,NULL,0.0,0.0,-2.18,2,1,5,2,0.4,2024-12-31,9999-12-31,1,France
796,15586310,30,Male,48,578,1,0,NULL,16426.6,171110.41833333336,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
797,15586425,28,Male,48,579,2,0,NULL,0.0,0.0,NULL,3,1,2,1,0.5,2024-12-31,9999-12-31,1,France
798,15586479,36,Female,48,692,1,1,2024-03,0.0,0.0,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
799,15586504,40,Male,108,694,2,0,NULL,0.0,0.0,NULL,1,0,5,0,0.0,2024-12-31,9999-12-31,1,France
800,15586517,32,Male,60,647,1,0,NULL,11311.33,94261.10041666665,NULL,1,1,2,0,0.0,2024-12-31,9999-12-31,1,France
803,15586557,41,Male,60,661,1,0,NULL,0.0,0.0,-21.42,2,1,5,2,0.4,2024-12-31,9999-12-31,1,France
805,15586629,33,Male,60,637,2,0,NULL,0.0,0.0,NULL,1,0,2,1,0.5,2024-12-31,9999-12-31,1,France
807,15586680,27,Male,48,462,2,0,NULL,16871.59,175745.76125,-5.15,2,2,4,1,0.25,2024-12-31,9999-12-31,1,France
808,15586699,32,Male,108,825,1,0,NULL,0.0,0.0,NULL,0,0,2,0,0.0,2024-12-31,9999-12-31,1,France
810,15586757,32,Female,48,801,2,0,NULL,7370.58,76776.86541666668,2.33,2,0,0,0,NULL,2024-12-31,9999-12-31,1,France
811,15586821,28,Male,60,727,2,0,NULL,0.0,0.0,-12.7,2,2,4,0,0.0,2024-12-31,9999-12-31,1,France
812,15586848,38,Male,12,706,2,0,NULL,0.0,0.0,NULL,0,0,5,1,0.2,2024-12-31,9999-12-31,1,France
813,15586870,27,Male,48,632,1,0,NULL,18822.83,196071.1333333333,4.293333333333333,12,2,1,0,0.0,2024-12-31,9999-12-31,1,France
815,15586914,36,Male,72,659,2,0,NULL,17921.21,124452.82458333332,NULL,0,0,4,1,0.25,2024-12-31,9999-12-31,1,France
817,15586959,42,Female,60,468,2,0,NULL,0.0,0.0,NULL,2,1,4,0,0.0,2024-12-31,9999-12-31,1,France
819,15586974,39,Male,120,656,2,0,NULL,0.0,0.0,NULL,0,0,4,0,0.0,2024-12-31,9999-12-31,1,France
820,15586976,42,Female,72,566,1,1,2024-06,0.0,0.0,NULL,1,0,0,0,NULL,2024-12-31,9999-12-31,1,France
822,15586996,76,Female,84,697,2,0,NULL,0.0,0.0,-0.82,4,2,2,0,0.0,2024-12-31,9999-12-31,1,France
823,15587013,31,Female,84,653,1,0,NULL,17336.74,103194.89208333335,1.895,2,1,0,0,NULL,2024-12-31,9999-12-31,1,France
825,15587066,38,Male,24,535,1,1,2024-07,5628.18,117253.82157894739,NULL,0,0,1,0,0.0,2024-12-31,9999-12-31,1,France
